userId,testValues
3712, 5.000000e-01 3.660254e-01 0 0 0
3715, 3.053219e+00 3.053219e+00 2.691766e+00 1.937129e+00 1.830127e+00
3717, 4.500000e+00 4.090909e+00 3.600000e+00 3.600000e+00 0
3721, 2.545455e+00 2.545455e+00 2.545455e+00 2.545455e+00 0
3730, 3.636364e+00 3.418163e+00 3.294229e+00 3.185004e+00 3.000000e+00
3749, 3.053219e+00 2.909091e+00 0 0 0
3753, 0 0 0 0 0
3754, 5.309428e+00 4.833333e+00 4.833333e+00 4.687500e+00 4.558885e+00
3758, 2.909091e+00 0 0 0 0
3767, 3.727922e+00 3.727922e+00 3.636364e+00 3.484096e+00 3.484096e+00
3771, 4.153846e+00 3.919608e+00 3.750000e+00 3.750000e+00 3.636364e+00
3774, 4.000000e+00 4.000000e+00 3.630467e+00 3.600000e+00 3.560795e+00
3775, 3.636364e-01 3.636364e-01 0 0 0
3776, 3.483315e+00 3.434872e+00 3.333333e+00 3.272727e+00 3.272727e+00
3781, 4.000000e+00 3.692308e+00 3.500000e+00 3.500000e+00 3.500000e+00
3784, 4.000000e+00 3.595918e+00 3.595918e+00 3.595918e+00 3.595918e+00
3790, 2.696938e+00 2.692308e+00 2.692308e+00 2.691766e+00 2.438320e+00
3798, 2.181818e+00 2.181818e+00 2.181818e+00 2.181818e+00 2.181818e+00
3800, 3.727922e+00 3.258574e+00 3.185004e+00 3.000000e+00 3.000000e+00
3801, 3.185004e+00 3.185004e+00 3.000000e+00 3.000000e+00 3.000000e+00
3807, 0 0 0 0 0
3812, 7.595918e-01 7.077787e-01 4.014916e-01 0 0
3819, 4.166667e+00 3.816524e+00 3.600000e+00 3.600000e+00 3.600000e+00
3820, 0 0 0 0 0
3828, 3.750000e+00 3.028237e+00 0 0 0
3830, 4.686270e+00 4.166667e+00 3.816524e+00 3.636364e+00 3.636364e+00
3832, 3.538894e+00 3.272727e+00 3.272727e+00 3.272727e+00 0
3837, 3.797959e+00 3.333333e+00 0 0 0
3840, 3.816524e+00 3.816524e+00 3.333333e+00 3.333333e+00 3.333333e+00
3841, 0 0 0 0 0
3844, 0 0 0 0 0
3846, 4.444444e+00 4.364917e+00 4.191746e+00 4.142136e+00 4.142136e+00
3848, 0 0 0 0 0
3861, 3.000000e+00 1.898979e+00 1.809081e+00 0 0
3864, 3.692308e+00 3.692308e+00 3.692308e+00 3.692308e+00 3.692308e+00
3866, 1.526610e+00 1.526610e+00 1.526610e+00 1.333333e+00 1.333333e+00
3868, 4.220645e+00 3.816524e+00 3.185004e+00 3.185004e+00 3.185004e+00
3869, 2.899495e+00 2.899495e+00 2.899495e+00 2.658571e+00 2.658571e+00
3871, 4.179357e+00 4.179357e+00 4.179357e+00 4.179357e+00 3.934118e+00
3873, 3.211933e+00 3.211933e+00 3.099407e+00 3.053219e+00 3.000000e+00
3875, 2.899495e+00 2.899495e+00 2.671567e+00 2.658571e+00 2.658571e+00
3877, 2.800000e+00 2.769231e+00 2.748239e+00 2.583005e+00 2.500000e+00
3878, 4.641016e-01 4.494897e-01 4.000000e-01 4.000000e-01 4.000000e-01
3880, 4.005346e+00 3.636364e+00 3.636364e+00 3.636364e+00 3.053219e+00
3885, 3.227082e+00 2.786652e+00 2.545455e+00 2.420311e+00 2.289914e+00
3886, 4.068379e+00 4.004950e+00 4.004950e+00 3.461538e+00 3.461538e+00
3888, 4.305009e+00 3.692308e+00 3.636364e+00 3.484096e+00 3.484096e+00
3889, 0 0 0 0 0
3892, 3.816524e+00 3.636364e+00 3.636364e+00 3.636364e+00 0
3899, 3.660254e+00 3.630467e+00 3.375000e+00 3.272727e+00 2.831115e+00
3906, 7.397980e+00 6.818496e+00 6.546300e+00 6.290038e+00 6.214065e+00
3910, 4.580399e+00 4.220645e+00 3.636364e+00 3.364707e+00 2.355295e+00
3913, 3.434872e+00 3.272727e+00 3.272727e+00 3.272727e+00 3.028237e+00
3916, 3.636364e+00 2.477226e+00 2.260211e+00 2.224972e+00 2.224972e+00
3917, 3.630467e+00 3.434872e+00 3.272727e+00 3.272727e+00 3.272727e+00
3919, 2.438320e+00 0 0 0 0
3923, 5.000000e+00 4.545455e+00 4.000000e+00 4.000000e+00 3.434872e+00
3929, 7.265782e+00 6.999551e+00 6.666667e+00 6 6
3932, 3.146428e+00 3.146428e+00 3.146428e+00 3.146428e+00 3.146428e+00
3936, 2.123336e+00 2.123336e+00 2.018824e+00 2.018824e+00 1.818182e+00
3943, 2.500000e+00 2.181818e+00 2.181818e+00 2.181818e+00 2.181818e+00
3955, 2.420311e+00 2.289914e+00 2.289914e+00 2.181818e+00 2.181818e+00
3969, 0 0 0 0 0
3971, 2.823697e+00 2.769231e+00 2.671567e+00 2.671567e+00 2.671567e+00
3972, 5.277778e+00 4.615385e+00 4.615385e+00 4.279931e+00 4.000000e+00
3974, 2.018824e+00 0 0 0 0
3977, 3.919608e+00 3.919608e+00 3.000000e+00 1.500000e+00 1.384615e+00
3979, 3.500000e+00 3.048584e+00 2.545455e+00 2.545455e+00 0
3981, 0 0 0 0 0
3983, 3.956439e+00 3.636364e+00 3.364707e+00 0 0
3989, 2.671567e+00 2.477226e+00 2.333333e+00 2.333333e+00 0
3990, 3.604812e+00 3.272727e+00 3.272727e+00 3.272727e+00 3.272727e+00
3992, 3.434872e+00 3.333333e+00 3.333333e+00 3.272727e+00 3.028237e+00
4001, 5.000000e+00 5.000000e+00 4.615385e+00 4.615385e+00 4.615385e+00
4010, 4.090909e+00 4.090909e+00 0 0 0
4015, 0 0 0 0 0
4019, 3.146428e+00 0 0 0 0
4025, 3.200000e+00 3.064882e+00 3.064882e+00 3.064882e+00 3.053219e+00
4028, 3.919608e+00 3.434872e+00 3.333333e+00 3.000000e+00 2.909091e+00
4035, 2.909091e+00 2.831115e+00 2.666667e+00 2.666667e+00 2.666667e+00
4037, 3.484096e+00 3.053219e+00 2.823697e+00 2.810441e+00 2.784610e+00
4041, 3.364707e+00 2.545455e+00 2.545455e+00 2.545455e+00 2.181818e+00
4058, 0 0 0 0 0
4061, 3.418163e+00 3.418163e+00 3.418163e+00 3.418163e+00 3.256346e+00
4066, 4.444444e+00 4.220645e+00 3.405424e+00 0 0
4068, 3.146428e+00 2.800000e+00 2.562178e+00 2.383797e+00 2.383797e+00
4069, 3.664319e+00 3.248711e+00 3.055442e+00 2.916667e+00 2.909091e+00
4070, 2.196152e+00 2.000000e+00 2.000000e+00 1.345883e+00 4.166667e-01
4074, 3.313708e+00 3.248711e+00 3.248711e+00 3.248711e+00 3.248711e+00
4081, 3.613425e+00 0 0 0 0
4084, 2.671567e+00 2.666667e+00 2.658571e+00 2.571429e+00 2.477226e+00
4087, 4.500000e+00 4.090909e+00 4.090909e+00 3.919608e+00 3.185004e+00
4089, 4.000000e+00 4.000000e+00 3.692308e+00 3.692308e+00 3.692308e+00
4090, 0 0 0 0 0
4097, 5.660814e+00 5.514862e+00 5.330666e+00 5 4.976088e+00
4099, 3.636364e+00 3.555556e+00 3.483315e+00 3.376516e+00 3.364707e+00
4106, 2.909091e+00 2.909091e+00 0 0 0
4107, 1.442222e+00 1.306536e+00 1.144957e+00 1.090909e+00 0
4108, 2.477226e+00 0 0 0 0
4110, 2.909091e+00 2.909091e+00 2.909091e+00 2.909091e+00 2.696938e+00
4112, 0 0 0 0 0
4119, 3.636364e+00 3.636364e+00 3.636364e+00 3.630467e+00 3.613425e+00
4121, 3.428571e+00 3.038367e+00 1.519184e+00 1.415557e+00 1.415557e+00
4124, 4.220645e+00 3.797959e+00 3.333333e+00 0 0
4127, 3.227082e+00 3.053219e+00 3.053219e+00 2.909091e+00 2.909091e+00
4132, 4.972121e+00 4.615385e+00 4.615385e+00 4.615385e+00 4.615385e+00
4134, 4.191746e+00 4.166667e+00 4.005346e+00 4.005346e+00 4.005346e+00
4139, 4.285714e+00 3.227082e+00 3.185004e+00 3.053219e+00 2.909091e+00
4142, 3.272727e+00 3.053219e+00 3.028237e+00 2.545455e+00 2.400000e+00
4143, 2.545455e+00 2.545455e+00 2.545455e+00 2.545455e+00 2.477226e+00
4144, 2.545455e+00 2.545455e+00 0 0 0
4145, 8.000000e-01 7.633048e-01 7.633048e-01 7.633048e-01 7.320508e-01
4147, 4.580399e+00 4.578290e+00 4.578290e+00 4.444444e+00 4.364917e+00
4149, 4.129557e+00 4.033852e+00 3.816524e+00 3.636364e+00 3.636364e+00
4151, 3.134983e+00 3.134983e+00 2.123336e+00 1.250000e+00 1.144957e+00
4152, 0 0 0 0 0
4153, 3.630467e+00 3.600000e+00 3.434872e+00 3.294229e+00 3.272727e+00
4158, 2.831115e+00 2.769231e+00 2.613072e+00 2.500000e+00 2.289914e+00
4175, 3.272727e+00 3.272727e+00 1.908262e+00 1.818182e+00 1.818182e+00
4184, 3.272727e+00 3.272727e+00 3.272727e+00 3.272727e+00 0
4187, 3.660254e+00 3.660254e+00 3.660254e+00 3.660254e+00 3.405424e+00
4190, 4.033852e+00 1.500000e+00 1.345883e+00 1.345883e+00 1.345883e+00
4194, 3.538894e+00 3.333333e+00 3.333333e+00 0 0
4195, 2.831115e+00 2.800000e+00 2.691766e+00 2.691766e+00 1.333333e+00
4197, 4.580399e+00 4.220645e+00 4.000000e+00 3.727922e+00 3.727922e+00
4199, 3.630467e+00 3.560795e+00 3.272727e+00 3.272727e+00 3.272727e+00
4203, 4.545455e+00 4.545455e+00 4.000000e+00 4.000000e+00 3.816524e+00
4204, 1.600000e+00 1.464102e+00 1.362170e+00 0 0
4214, 5.000000e+00 4.545455e+00 4.068379e+00 4.004950e+00 4.004950e+00
4219, 1.526610e+00 1.345883e+00 0 0 0
4222, 3.816524e+00 3.816524e+00 3.636364e+00 3.636364e+00 3.636364e+00
4226, 3.333333e+00 3.053219e+00 2.909091e+00 2.909091e+00 2.671567e+00
4233, 0 0 0 0 0
4234, 0 0 0 0 0
4254, 4.500000e+00 4.500000e+00 4.500000e+00 3.418163e+00 3.272727e+00
4260, 4.033852e+00 4.033852e+00 4.033852e+00 4.014916e+00 4.014916e+00
4263, 3.613425e+00 0 0 0 0
4272, 1.454545e+00 1.454545e+00 1.454545e+00 0 0
4275, 2.909091e+00 2.894530e+00 0 0 0
4277, 4.500000e+00 4.500000e+00 4.500000e+00 4.500000e+00 4.500000e+00
4278, 3.434872e+00 3.434872e+00 2.909091e+00 2.909091e+00 1.908262e+00
4282, 2.916667e+00 2.916667e+00 2.545455e+00 2.545455e+00 2.545455e+00
4284, 3.600000e+00 3.200000e+00 3.185004e+00 3.053219e+00 2.909091e+00
4288, 0 0 0 0 0
4291, 1.605966e+00 1.605966e+00 1.519184e+00 7.633048e-01 7.272727e-01
4295, 4.615385e+00 4.615385e+00 4.615385e+00 3.816524e+00 3.636364e+00
4300, 4.142136e+00 4.000000e+00 3.816524e+00 3.816524e+00 3.797959e+00
4302, 2.899495e+00 2.800000e+00 2.562178e+00 2.562178e+00 2.383797e+00
4306, 2.671567e+00 2.666667e+00 2.545455e+00 2.532713e+00 2.355295e+00
4327, 0 0 0 0 0
4329, 0 0 0 0 0
4330, 2.545455e+00 2.545455e+00 0 0 0
4331, 0 0 0 0 0
4338, 0 0 0 0 0
4352, 4.580399e+00 3.636364e+00 3.601711e+00 3.227082e+00 3.021128e+00
4354, 3.333333e+00 2.909091e+00 2.909091e+00 2.909091e+00 2.909091e+00
4356, 3.418163e+00 3.000000e+00 1.210156e+00 1.090909e+00 1.090909e+00
4358, 0 0 0 0 0
4360, 2.545455e+00 2.545455e+00 2.545455e+00 2.545455e+00 1.908262e+00
4364, 2.909091e+00 2.909091e+00 2.909091e+00 2.909091e+00 2.823697e+00
4365, 2.272727e+00 1.898979e+00 1.830127e+00 1.769447e+00 1.769447e+00
4366, 2.671567e+00 0 0 0 0
4368, 1.769447e+00 0 0 0 0
4369, 4.285714e+00 3.919608e+00 3.846154e+00 3.846154e+00 3.816524e+00
4371, 4.772256e+00 4.545455e+00 3.797959e+00 3.538894e+00 3.538894e+00
4373, 1.061668e+00 1.061668e+00 1.000000e+00 0 0
4377, 3.364707e-01 0 0 0 0
4379, 3.500000e+00 3.053219e+00 2.909091e+00 2.545455e+00 2.545455e+00
4386, 6.546046e+00 6.400175e+00 6.400175e+00 6.134947e+00 6.044815e+00
4394, 2.355295e+00 3.816524e-01 3.816524e-01 3.636364e-01 0
4396, 2.909091e+00 2.894530e+00 2.691766e+00 0 0
4402, 2.320508e+00 2.320508e+00 2.320508e+00 2.320508e+00 2.320508e+00
4417, 2.909091e+00 0 0 0 0
4439, 2.181818e+00 6.666667e-01 3.636364e-01 3.636364e-01 0
4447, 2.916667e+00 2.823697e+00 2.823697e+00 2.671567e+00 2.671567e+00
4448, 3.272727e+00 3.272727e+00 3.272727e+00 3.272727e+00 3.272727e+00
4454, 1.908262e+00 1.818182e+00 1.818182e+00 1.818182e+00 1.818182e+00
4455, 2.360680e+00 2.360680e+00 2.222222e+00 2.181818e+00 2.181818e+00
4456, 3.364707e+00 0 0 0 0
4460, 4.000000e+00 3.816524e+00 3.797959e+00 3.727922e+00 3.595918e+00
4462, 3.353397e+00 3.313708e+00 3.313708e+00 3.038367e+00 3.038367e+00
4464, 3.538894e+00 3.434872e+00 3.333333e+00 3.333333e+00 2.089989e+00
4470, 0 0 0 0 0
4472, 3.076923e+00 3.076923e+00 2.831115e+00 2.800000e+00 2.800000e+00
4479, 2.671567e+00 1.818182e+00 0 0 0
4482, 4.000000e+00 2.545455e+00 2.545455e+00 2.545455e+00 2.545455e+00
4484, 3.434872e+00 3.434872e+00 3.000000e+00 0 0
4486, 4.615385e+00 4.615385e+00 3.636364e+00 3.636364e+00 3.636364e+00
4488, 2.909091e+00 2.909091e+00 2.500000e+00 2.400000e+00 2.181818e+00
4492, 3.928425e+00 3.928425e+00 3.613425e+00 3.613425e+00 3.613425e+00
4494, 3.333333e+00 3.333333e+00 0 0 0
4500, 3.064882e+00 2.666667e+00 0 0 0
4505, 2.545455e+00 2.355295e+00 0 0 0
4510, 3.055442e+00 3.055442e+00 3.053219e+00 2.810441e+00 2.810441e+00
4518, 4.772256e+00 4.750000e+00 4.750000e+00 4.500000e+00 4.500000e+00
4519, 3.692308e+00 3.048584e+00 3 2.800000e+00 2.800000e+00
4523, 4.153846e+00 0 0 0 0
4528, 0 0 0 0 0
4530, 4.349833e+00 4.000000e+00 4.000000e+00 3.798580e+00 3.692308e+00
4541, 3.816524e+00 3.692308e+00 3.636364e+00 3.636364e+00 3.227082e+00
4543, 3.857143e+00 3.846154e+00 3.846154e+00 3.636364e+00 3.500000e+00
4545, 5.000000e+00 4.355120e+00 3.636364e+00 3.636364e+00 0
4553, 4.142136e-01 3.660254e-01 3.538894e-01 3.538894e-01 3.333333e-01
4565, 4.220645e-01 4.000000e-01 4.000000e-01 3.636364e-01 3.636364e-01
4566, 0 0 0 0 0
4569, 0 0 0 0 0
4573, 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00
4575, 2.823697e+00 2.545455e+00 2.545455e+00 2.545455e+00 2.545455e+00
4582, 2.123336e+00 2.000000e+00 2.000000e+00 2.000000e+00 1.415557e+00
4585, 0 0 0 0 0
4587, 1.613541e+00 1.454545e+00 1.454545e+00 7.595918e-01 7.077787e-01
4588, 2.666667e+00 2.666667e+00 1.454545e+00 1.454545e+00 1.454545e+00
4594, 3.816524e+00 3.636364e+00 0 0 0
4600, 0 0 0 0 0
4601, 4.500000e+00 3.538894e+00 3.272727e+00 2.333333e+00 0
4611, 3.364707e+00 0 0 0 0
4615, 4.000000e+00 3.636364e+00 3.200000e+00 3.200000e+00 3.200000e+00
4616, 3.750000e+00 3.750000e+00 3.538894e+00 0 0
4625, 1.818182e+00 1.742048e+00 1.666667e+00 1.666667e+00 1.666667e+00
4634, 4.000000e+00 3.777088e+00 3.484096e+00 3.434872e+00 3.272727e+00
4638, 2.182458e+00 1.875000e+00 1.875000e+00 1.682354e+00 1.682354e+00
4639, 4.500000e+00 3.727922e+00 3.727922e+00 3.486833e+00 3.434872e+00
4646, 3.816524e+00 3.816524e+00 3.636364e+00 3.636364e+00 3.630467e+00
4650, 0 0 0 0 0
4656, 2.545455e+00 2.545455e+00 2.000000e+00 2.000000e+00 1.741657e+00
4657, 3.816524e+00 3.816524e+00 3.333333e+00 0 0
4658, 4.153846e+00 4.153846e+00 4.153846e+00 4.153846e+00 4.153846e+00
4674, 3.955748e+00 3.256346e+00 2.110322e+00 1.769447e+00 0
4679, 0 0 0 0 0
4687, 0 0 0 0 0
4690, 4.090909e+00 3.600000e+00 3.000000e+00 3.000000e+00 2.181818e+00
4691, 4.391824e+00 4.153846e+00 4.153846e+00 4.033852e+00 3.816524e+00
4695, 4.326666e+00 3.919608e+00 3.434872e+00 3.434872e+00 3.000000e+00
4698, 3.028237e+00 0 0 0 0
4699, 3.038367e+00 2.666667e+00 0 0 0
4703, 3.798580e+00 3.434872e+00 2.909091e+00 2.909091e+00 2.320508e+00
4704, 7.633048e-01 0 0 0 0
4709, 2.671567e+00 2.545455e+00 2.545455e+00 2.018824e+00 0
4726, 3.692308e+00 3.333333e+00 3.333333e+00 3.053219e+00 2.909091e+00
4729, 0 0 0 0 0
4731, 1.090909e+00 1.090909e+00 7.500000e-01 0 0
4736, 4.394593e+00 4.253912e+00 4.244642e+00 4.226941e+00 4.180010e+00
4741, 4.721360e+00 4.444444e+00 4.415184e+00 4.415184e+00 4.364917e+00
4756, 2.909091e+00 2.909091e+00 2.289914e+00 2 0
4758, 2.571429e+00 2.290199e+00 2.278775e+00 2.278775e+00 2.181818e+00
4760, 4.000000e+00 3.816524e+00 3.636364e+00 3.364707e+00 3.364707e+00
4761, 3.333333e+00 3.053219e+00 2.909091e+00 2.909091e+00 0
4763, 4.500000e+00 4.266667e+00 4.000000e+00 3.375000e+00 3.333333e+00
4764, 4.000000e+00 3.692308e+00 3.636364e+00 3.636364e+00 3.484096e+00
4773, 5 4.800000e+00 4.800000e+00 4.800000e+00 4.800000e+00
4774, 3.595918e+00 3.595918e+00 3.595918e+00 3.595918e+00 3.595918e+00
4777, 3.816524e+00 3.816524e+00 3.333333e+00 0 0
4784, 4.615385e+00 4.615385e+00 3.636364e+00 3.636364e+00 3.636364e+00
4785, 4.615385e+00 4.166667e+00 3.816524e+00 3.816524e+00 3.636364e+00
4789, 3.750000e+00 3.333333e+00 3.272727e+00 3.272727e+00 3.272727e+00
4799, 3.538894e-01 3.538894e-01 3.333333e-01 3.333333e-01 3.333333e-01
4801, 4.722222e+00 4.588235e+00 4.562500e+00 4.545455e+00 4.545455e+00
4804, 4.641016e+00 4.641016e+00 4.641016e+00 4.641016e+00 4.641016e+00
4805, 4.217643e+00 3.874508e+00 3.816524e+00 3.798580e+00 3.636364e+00
4811, 4.046610e+00 3.776410e+00 3.333333e+00 3.204277e+00 3.204277e+00
4816, 2.333333e+00 0 0 0 0
4819, 3.727922e+00 3.727922e+00 3.727922e+00 3.418163e+00 3.418163e+00
4821, 4.285714e-01 3.660254e-01 0 0 0
4824, 5.000000e-01 4.000000e-01 4.000000e-01 4.000000e-01 3.816524e-01
4828, 4.000000e+00 4.000000e+00 3.816524e+00 3.816524e+00 3.538894e+00
4829, 7.117203e+00 6.956522e+00 6.818182e+00 5.787298e+00 5.433212e+00
4832, 5.000000e+00 4.545455e+00 4.505556e+00 4.000000e+00 4.000000e+00
4835, 4.166667e+00 3.816524e+00 3.636364e+00 3.364707e+00 0
4838, 3.798580e+00 3.272727e+00 3.000000e+00 0 0
4851, 3.692308e+00 3.692308e+00 2.831115e+00 2.831115e+00 2.666667e+00
4853, 3.559955e+00 2.909091e+00 2.909091e+00 2.545455e+00 2.222222e+00
4863, 1.333333e+00 0 0 0 0
4865, 2.909091e+00 0 0 0 0
4866, 5 5 5 5 5
4871, 2.500000e+00 2.289914e+00 2.181818e+00 2.181818e+00 2.181818e+00
4877, 2.278775e+00 2.000000e+00 2.000000e+00 1.769447e+00 1.742048e+00
4881, 5.639143e+00 5.312500e+00 5.148949e+00 5.148949e+00 5.116526e+00
4883, 4.615385e+00 4.615385e+00 4.615385e+00 3.636364e+00 3.636364e+00
4886, 4.641016e+00 4.641016e+00 4.641016e+00 4.641016e+00 4.641016e+00
4887, 2.250000e+00 0 0 0 0
4888, 2.278775e+00 0 0 0 0
4889, 3.816524e+00 3.636364e+00 0 0 0
4892, 3.048584e+00 3.048584e+00 2.916667e+00 2.916667e+00 2.916667e+00
4893, 3.272727e+00 3.111111e+00 3.028237e+00 2.831115e+00 2.666667e+00
4894, 0 0 0 0 0
4897, 4.033852e+00 4.014916e+00 4.014916e+00 4.014916e+00 4.014916e+00
4900, 3.750000e+00 3.692308e+00 3.692308e+00 3.692308e+00 3.692308e+00
4907, 7.633048e-01 0 0 0 0
4910, 4.285714e+00 4.220645e+00 4.220645e+00 4.220645e+00 4.220645e+00
4919, 4.166667e+00 3.816524e+00 3.636364e+00 3.636364e+00 3.636364e+00
4926, 6.797260e+00 6.797260e+00 6.628704e+00 6.308529e+00 6.166465e+00
4933, 3.484096e+00 2.333333e+00 2.181818e+00 2.181818e+00 2.170897e+00
4944, 2.784610e+00 2.784610e+00 2.784610e+00 2.784610e+00 2.784610e+00
4946, 2.181818e+00 2.170897e+00 0 0 0
4947, 4.033852e+00 3.816524e+00 3.636364e+00 3.636364e+00 3.636364e+00
4949, 2.545455e+00 2.545455e+00 0 0 0
4953, 0 0 0 0 0
4954, 3.181818e+00 3.181818e+00 0 0 0
4960, 4.045408e+00 4.045408e+00 3.600000e+00 3.600000e+00 3.600000e+00
4962, 1.908262e+00 1.818182e+00 1.818182e+00 1.675427e+00 7.272727e-01
4967, 3.146428e+00 3.038367e+00 2.894530e+00 2.894530e+00 2.671567e+00
4976, 4.000000e+00 4.000000e+00 3.816524e+00 3.636364e+00 1.454545e+00
4977, 2.545455e+00 2.438320e+00 1.392305e+00 1.204475e+00 1.098076e+00
4979, 3.816524e+00 3.750000e+00 2.545455e+00 1.454545e+00 1.393326e+00
4980, 3.798580e+00 3.333333e+00 3.333333e+00 3.185004e+00 0
4983, 2.333333e+00 2.333333e+00 2.333333e+00 0 0
4987, 4.142136e+00 4.142136e+00 4.142136e+00 4.142136e+00 3.797959e+00
4989, 0 0 0 0 0
4990, 2.000000e+00 2.000000e+00 2.000000e+00 1.656854e+00 1.333333e+00
4993, 2.289914e+00 2.123336e+00 2.000000e+00 0 0
4995, 1.600000e+00 1.415557e+00 1.333333e+00 0 0
5000, 4.142136e+00 4.142136e+00 4.142136e+00 3.797959e+00 3.797959e+00
5001, 3.613425e+00 3.613425e+00 3.486833e+00 3.375000e+00 3.375000e+00
5005, 5.000000e+00 4.545455e+00 4.000000e+00 4.000000e+00 2.289914e+00
5009, 1.656854e+00 1.656854e+00 1.656854e+00 1.656854e+00 1.519184e+00
5012, 3.630467e+00 3.272727e+00 3.272727e+00 3.272727e+00 3.272727e+00
5013, 3.816524e+00 3.636364e+00 0 0 0
5024, 3.664319e+00 3.376516e+00 3.248711e+00 3.248711e+00 3.053219e+00
5026, 4.494897e-01 4.494897e-01 4.000000e-01 4.000000e-01 4.000000e-01
5028, 4.142136e+00 4.090909e+00 3.798580e+00 3.600000e+00 3.434872e+00
5032, 2.909091e+00 2.909091e+00 2.545455e+00 2.532713e+00 2.477226e+00
5037, 2.485281e+00 2.278775e+00 2.278775e+00 2.278775e+00 2.278775e+00
5038, 4.000000e+00 3.816524e+00 3.333333e+00 2.532387e+00 0
5041, 4.014916e+00 4.000000e+00 3.797959e+00 3.538894e+00 3.538894e+00
5047, 3.797959e-01 3.538894e-01 3.538894e-01 3.538894e-01 3.538894e-01
5050, 4.142136e+00 4.142136e+00 3.797959e+00 3.797959e+00 3.797959e+00
5051, 0 0 0 0 0
5053, 3.538894e+00 0 0 0 0
5055, 4.090909e+00 3.000000e+00 0 0 0
5056, 3.636364e+00 3.636364e+00 0 0 0
5058, 3.559955e+00 2.909091e+00 2.909091e+00 2.333333e+00 2.333333e+00
5071, 4.014916e+00 4.014916e+00 3.750000e+00 3.712813e+00 3.712813e+00
5075, 2.909091e+00 2.909091e+00 2.909091e+00 2.909091e+00 2.909091e+00
5078, 4.444444e+00 3.816524e+00 3.636364e+00 3.538894e+00 3.405424e+00
5079, 3.434872e+00 3.434872e+00 3.434872e+00 3.434872e+00 3.434872e+00
5080, 1.285714e+00 1.204475e+00 0 0 0
5081, 0 0 0 0 0
5083, 4.364917e+00 4.355120e+00 4.166667e+00 4.014916e+00 4.014916e+00
5086, 3.630467e+00 1.144957e+00 1.144957e+00 1.090909e+00 1.090909e+00
5087, 2.477226e+00 2.333333e+00 2.333333e+00 2.333333e+00 2.333333e+00
5088, 3.600000e+00 3.600000e+00 3.230769e+00 3.185004e+00 3.048584e+00
5092, 4.153846e+00 4.153846e+00 2.289914e+00 2.289914e+00 2.000000e+00
5093, 2.500000e+00 2.500000e+00 2.500000e+00 1.898979e+00 1.666667e+00
5098, 4.807407e+00 4.721360e+00 4.494897e+00 4.220645e+00 4.220645e+00
5106, 3.919608e+00 3.185004e+00 3.000000e+00 3.000000e+00 2.769507e+00
5108, 3.185004e+00 3.000000e+00 3.000000e+00 2.671567e+00 2.671567e+00
5109, 4.615385e+00 4.615385e+00 0 0 0
5110, 3.000000e+00 2.831115e+00 2.831115e+00 2.831115e+00 2.691766e+00
5112, 0 0 0 0 0
5113, 0 0 0 0 0
5114, 4.033852e+00 3.816524e+00 3.636364e+00 3.816524e-01 0
5120, 4.285714e+00 4.005346e+00 4.005346e+00 3.846154e+00 3.692308e+00
5126, 1.526610e+00 1.526610e+00 0 0 0
5131, 2.671567e+00 1.153846e+00 1.153846e+00 1.044994e+00 1.044994e+00
5133, 3.660254e+00 2.954451e+00 2.671567e+00 2.671567e+00 2.671567e+00
5135, 3.613425e+00 0 0 0 0
5138, 2.289914e+00 2.181818e+00 2.181818e+00 2.181818e+00 1.464102e+00
5140, 4.220645e+00 3.797959e+00 3.333333e+00 0 0
5143, 3.272727e+00 0 0 0 0
5159, 1.818182e+00 1.818182e+00 0 0 0
5160, 1.818182e+00 1.818182e+00 1.818182e+00 1.818182e+00 1.818182e+00
5165, 1.454545e+00 1.454545e+00 1.454545e+00 1.454545e+00 1.345883e+00
5168, 2.181818e+00 0 0 0 0
5171, 3.797959e+00 3.712813e+00 3.538894e+00 3.538894e+00 3.538894e+00
5173, 3.538894e+00 3.333333e+00 3.333333e+00 3.333333e+00 3.333333e+00
5174, 2.954451e+00 2.477226e+00 2.355295e+00 2.355295e+00 0
5182, 4.545455e+00 4.220645e+00 3.797959e+00 3.538894e+00 3.364707e+00
5185, 3.230769e+00 3.230769e+00 2.545455e+00 2.545455e+00 2.545455e+00
5187, 0 0 0 0 0
5192, 3.560795e+00 3.053219e+00 3.028237e+00 2.909091e+00 2.909091e+00
5196, 4.295030e+00 4.090909e+00 3.750000e+00 3.613425e+00 3.613425e+00
5197, 0 0 0 0 0
5199, 4.014916e+00 3.750000e+00 3.750000e+00 3.750000e+00 3.750000e+00
5204, 3.560795e+00 3.272727e+00 3.028237e+00 0 0
5211, 2.545455e+00 2.545455e+00 0 0 0
5212, 4.191746e-01 4.000000e-01 4.000000e-01 4.000000e-01 4.000000e-01
5213, 3.053219e+00 2.909091e+00 2.909091e+00 2.909091e+00 2.909091e+00
5215, 2.000000e+00 1.549704e+00 0 0 0
5216, 4.014916e+00 4.014916e+00 4.014916e+00 4.014916e+00 4.014916e+00
5217, 4.191746e+00 4.005346e+00 4.005346e+00 4.005346e+00 3.874259e+00
5218, 3.750000e+00 3.272727e+00 3.272727e+00 3.272727e+00 2.894530e+00
5226, 3.053219e+00 2.181818e+00 2.123336e+00 2.000000e+00 2.000000e+00
5229, 0 0 0 0 0
