userId,testValues
3028, 1 1 1 1 1
3032, 8 8 8 8 8
3041, 9 9 9 9 9
3043, 7.000000e+00 7.000000e+00 7 7 7
3050, 9 9 9 9 9
3056, 10 10 10 10 10
3057, 1 1 1 1 1
3059, 6 6 6 6 6
3064, 10 10 10 10 10
3065, 10 10 10 10 10
3066, 7 7 7 7 7
3069, 9 9 9 9 9
3071, 10 10 10 10 10
3072, 7.000000e+00 7.000000e+00 7 7 7
3073, 10 10 10 10 10
3074, 1.000000e+01 1.000000e+01 10 10 10
3077, 10 10 10 10 10
3082, 10 10 10 10 10
3091, 10 10 10 10 10
3093, 9 9 9 9 9
3095, 10 10 10 10 10
3098, 9 9 9 9 9
3101, 7 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3104, 9 9 9 9 9
3105, 10 10 10 10 10
3106, 10 10 10 10 10
3107, 7.000000e+00 7.000000e+00 7 7 7
3108, 1 1 1 1 1
3113, 1 1 1 1 1
3118, 9 9 9 9 9
3123, 9 9 9 9 9
3127, 10 10 10 10 10
3133, 10 10 10 10 10
3137, 10 10 10 10 10
3157, 7 7 7 7 7
3163, 8 8 8 8 8
3165, 10 10 10 10 10
3166, 10 10 10 10 10
3167, 10 10 10 10 10
3168, 10 10 10 10 10
3173, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3180, 4 4 4 4 4
3188, 10 10 10 10 10
3189, 9 9 9 9 9
3190, 9 9 9 9 9
3191, 10 10 10 10 10
3192, 5 5 5 5 5
3195, 3 3 3 3 3
3198, 10 10 10 10 10
3201, 9 9 9 9 9
3202, 9 9 9 9 9
3203, 10 10 10 10 10
3206, 10 10 10 10 10
3212, 10 10 10 10 10
3214, 10 10 10 10 10
3216, 6 6 6 6 6
3218, 10 10 10 10 10
3221, 8 8 8 8 8
3227, 8 8 8 8 8
3229, 10 10 10 10 10
3240, 9 9 9 9 9
3243, 5 5 5 5 5
3244, 10 10 10 10 10
3248, 9 9 9 9 9
3249, 10 10 10 10 10
3250, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3253, 9 9 9 9 9
3256, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3260, 7 7 7 7 7
3265, 6 6 6 6 6
3273, 6 6 6 6 6
3279, 8 8 8 8 8
3281, 10 10 10 10 10
3287, 10 10 10 10 10
3294, 8 8 8 8 8
3296, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3298, 6 6 6 6 6
3302, 8 8 8 8 8
3304, 10 10 10 10 10
3309, 9 9 9 9 9
3319, 10 10 10 10 10
3320, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3324, 2 2 2 2 2
3325, 10 10 10 10 10
3326, 10 10 10 10 10
3328, 10 10 10 10 10
3330, 10 10 10 10 10
3332, 5 5 5 5 5
3336, 10 10 10 10 10
3350, 10 10 10 10 10
3351, 10 10 10 10 10
3354, 1.000000e+01 10 10 10 10
3358, 10 10 10 10 10
3360, 10 10 10 10 10
3361, 10 10 10 10 10
3364, 9 9 9 9 9
3374, 6 6 6 6 6
3376, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3378, 10 10 10 10 10
3379, 9 9 9 9 9
3387, 9 9 9 9 9
3392, 8 8 8 8 8
3396, 10 10 10 10 10
3402, 1 1 1 1 1
3407, 9 9 9 9 9
3411, 10 10 10 10 10
3413, 6 6 6 6 6
3418, 10 10 10 10 10
3421, 9 9 9 9 9
3422, 9 9 9 9 9
3424, 2 2 2 2 2
3434, 10 10 10 10 10
3435, 9 9 9 9 9
3438, 1.000000e+01 1.000000e+01 10 10 10
3439, 5 5 5 5 5
3452, 10 10 10 10 10
3455, 10 10 10 10 10
3459, 10 10 10 10 10
3461, 10 10 10 10 10
3464, 8 8 8 8 8
3468, 10 10 10 10 10
3469, 7 7 7 7 7
3474, 10 10 10 10 10
3475, 8 8 8 8 8
3482, 1 1 1 1 1
3487, 9 9 9 9 9
3488, 10 10 10 10 10
3492, 9 9 9 9 9
3496, 10 10 10 10 10
3505, 9 9 9 9 9
3511, 10 10 10 10 10
3513, 10 10 10 10 10
3518, 10 10 10 10 10
3523, 10 10 10 10 10
3525, 10 10 10 10 10
3528, 10 10 10 10 10
3532, 10 10 10 10 10
3540, 10 10 10 10 10
3543, 10 10 10 10 10
3548, 3 3 3 3 1.872983e+00
3550, 5 5 5 5 5
3552, 9 9 9 9 9
3558, 10 10 10 10 8.500000e+00
3560, 10 10 10 10 10
3561, 9 9 9 9 9
3563, 8 8 8 8 8
3564, 10 10 10 10 10
3565, 8 8 8 8 8
3572, 4 4 4 4 4
3581, 10 10 10 10 10
3582, 9 9 9 9 9
3583, 9 9 9 9 9
3587, 9 9 9 9 9
3591, 9 9 9 9 9
3592, 8 8 8 8 8
3596, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3602, 9 9 9 9 9
3604, 2 2 2 2 2
3611, 10 10 10 10 10
3616, 10 10 10 10 10
3624, 10 10 10 10 10
3626, 5 5 5 5 5
3627, 7 7 7 7 7
3628, 1 1 1 1 1
3634, 7.000000e+00 7 7 7 7
3637, 9 9 9 9 9
3644, 10 10 10 10 10
3645, 10 10 10 10 10
3656, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3662, 10 10 10 10 10
3664, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3670, 10 10 10 10 10
3673, 3 3 3 3 3
3674, 9 9 9 9 9
3675, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3676, 10 10 10 10 10
3677, 9 9 9 9 9
3678, 8 8 8 8 8
3679, 9 9 9 9 9
3691, 9 9 9 9 9
3692, 10 10 10 10 10
3693, 9 9 9 9 9
3695, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
3696, 6 6 6 6 6
3697, 9 9 9 9 9
3698, 6 6 6 6 6
3699, 9 9 9 9 9
3707, 3 3 3 3 3
3708, 10 10 10 10 10
3712, 1 1 1 1 1
3715, 8 8 8 8 8
3717, 9 9 9 9 9
3721, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
3730, 10 10 10 10 10
3749, 10 10 10 10 10
3753, 10 10 10 10 10
3754, 10 10 10 10 10
3758, 8 8 8 8 8
3767, 10 10 10 10 10
3771, 10 10 10 10 10
3774, 10 10 10 10 10
3775, 1 1 1 1 1
3776, 10 10 10 10 10
3781, 8 8 8 8 8
3784, 10 10 10 10 10
3790, 8 8 8 8 8
3798, 6 6 6 6 6
3800, 9 8 8 8 8
3801, 9 9 9 9 9
3807, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3812, 4 4 4 4 4
3819, 10 10 10 9 9
3820, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3828, 10 10 10 10 10
3830, 10 10 10 10 10
3832, 10 10 10 10 10
3837, 10 10 10 10 10
3840, 10 10 10 10 10
3841, 10 10 10 10 10
3844, 10 10 10 10 10
3846, 10 10 10 10 10
3848, 10 10 10 10 10
3861, 9 9 9 9 9
3864, 9 9 9 9 9
3866, 4 4 4 4 4
3868, 10 10 10 10 10
3869, 7 7 7 7 7
3871, 9 9 9 9 9
3873, 8 8 8 8 8
3875, 7.000000e+00 7 7 7 7
3877, 8 8 8 8 8
3878, 1 1 1 1 1
3880, 10 10 10 10 10
3885, 8 8 7.944272e+00 7.944272e+00 7.944272e+00
3886, 9 9 9 9 9
3888, 10 10 10 10 10
3889, 1 1 1 1 1
3892, 10 10 10 10 10
3899, 10 10 10 10 10
3906, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
3910, 10 10 10 10 10
3913, 9 9 9 9 9
3916, 10 10 10 10 10
3917, 9 9 9 9 9
3919, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3923, 1.000000e+01 10 10 10 10
3929, 10 10 10 10 10
3932, 7 7 7 7 7
3936, 6 6 6 6 6
3943, 6 6 6 6 6
3955, 6 6 6 6 6
3969, 10 10 10 10 10
3971, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3972, 10 10 10 10 10
3974, 10 10 10 10 10
3977, 10 10 10 10 10
3979, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
3981, 10 10 10 10 10
3983, 10 10 10 10 10
3989, 7.000000e+00 7 7 7 7.000000e+00
3990, 9 9 9 9 9
3992, 10 10 10 10 10
4001, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
4010, 9 9 9 9 9
4015, 4 4 4 4 4
4019, 7 7.000000e+00 6.127017e+00 6.127017e+00 6.127017e+00
4025, 9 9 9 9 9
4028, 10 10 10 10 10
4035, 8 8 8 8 8
4037, 9 9 9 9 9
4041, 10 10 10 10 10
4058, 9 9 9 9 9
4061, 9 9 9 9 9
4066, 10 10 10 10 10
4068, 10 10 10 10 10
4069, 9 9 9 9 9
4070, 10 10 10 10 10
4074, 8 7.449490e+00 7.449490e+00 7.449490e+00 7.449490e+00
4081, 9 9 9 9 9
4084, 9 9 9 9 9
4087, 9 9 9 9 9
4089, 10 10 10 10 10
4090, 9 9 9 9 9
4097, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
4099, 10 10 10 10 1.000000e+01
4106, 8 8 8 8 8
4107, 8 8 8 8 8
4108, 10 10 10 10 10
4110, 8 8 8 8 8
4112, 9 9 9 9 9
4119, 10 10 10 10 10
4121, 9 9 9 9 9
4124, 10 10 10 10 10
4127, 8 8 8 8 8
4132, 10 10 10 10 10
4134, 10 10 10 10 10
4139, 10 10 10 10 10
4142, 9 9 9 9 9
4143, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
4144, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
4145, 2 2 2 2 2
4147, 10 10 10 10 10
4149, 10 10 10 10 10
4151, 9 9 9 9 9
4152, 3 3 3 3 3
4153, 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00
4158, 8 8 8 8 8
4175, 9 9 9 9 9
4184, 9 9 9 9 9
4187, 10 10 10 10 10
4190, 10 10 10 10 10
4194, 10 10 10 10 10
4195, 8 8 8 8 8
4197, 10 10 10 10 10
4199, 10 10 10 10 10
4203, 1.000000e+01 1.000000e+01 10 10 10
4204, 4 4 4 4 4
4214, 1.000000e+01 10 10 10 10
4219, 8 8 8 8 8
4222, 10 10 10 10 10
4226, 8 8 8 8 7.500000e+00
4233, 7 7 7 7 7
4234, 10 10 10 10 10
4254, 9 9 9 9 9
4260, 10 10 10 10 10
4263, 9 9 9 9 9
4272, 5 5 5 5 5
4275, 8 8 8 8 8
4277, 9 9 9 9 9
4278, 9 9 9 9 9
4282, 10 10 10 10 8.557778e+00
4284, 9 9 9 9 9
4288, 10 10 10 10 10
4291, 5 4 4 4 4
4295, 10 10 10 10 10
4300, 10 10 10 10 10
4302, 7 7 7.000000e+00 7.000000e+00 7.000000e+00
4306, 8 8 8 8 8
4327, 5 5 5 5 5
4329, 5 5 5 5 5
4330, 8 8 8 8 8
4331, 5 5 5 5 5
4338, 9 9 9 9 9
4352, 10 10 10 10 10
4354, 8 8 8 8 8
4356, 9 9 9 9 9
4358, 8 8 8 8 8
4360, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
4364, 8 8 8 8 8
4365, 5.000000e+00 5 5 5 5
4366, 10 10 10 10 10
4368, 5 5 5 5 5
4369, 10 10 10 10 10
4371, 1.000000e+01 10 10 10 10
4373, 3 3 3 3 3
4377, 1 1 1 1 1
4379, 10 10 10 10 10
4386, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
4394, 7 7 7 7 7
4396, 8 8 8 8 8
4402, 5 5 5 5 5
4417, 8 8 8 8 8
4439, 6 6 6 6 6
4447, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
4448, 9 9 9 9 9
4454, 5 5 5 5 5
4455, 10 10 10 10 10
4456, 10 10 10 10 10
4460, 10 10 10 10 10
4462, 8 8 8 8 8
4464, 10 10 10 10 10
4470, 10 10 10 10 10
4472, 10 10 10 10 10
4479, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
4482, 10 8.431677e+00 8.431677e+00 8.431677e+00 8.431677e+00
4484, 9 9 9 9 9
4486, 10 10 10 10 10
4488, 8 8 8 8 8
4492, 9 9 9 9 9
4494, 10 10 10 10 10
4500, 9 9 9 9 9
4505, 9 9 9 9 9
4510, 8 8 8 8 8
4518, 10 10 10 10 10
4519, 8 8 8 8 8
4523, 9 9 9 9 9
4528, 7 7 7 7 7
4530, 10 10 10 10 10
4541, 10 10 10 10 10
4543, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
4545, 10 10 10 10 10
4553, 9 9 9 9 9
4565, 1 1 1 1 1
4566, 3 3 3 3 3
4569, 10 10 10 10 10
4573, 10 10 10 10 10
4575, 10 10 10 10 10
4582, 7 7 7 7 7
4585, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
4587, 4 4 4 4 4
4588, 8 8 8 8 8
4594, 10 10 10 10 10
4600, 4 4 4 4 4
4601, 10 10 10 10 10
4611, 10 10 10 10 10
4615, 8 8 8 8 8
4616, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
4625, 5 5 5 5 5
4634, 10 10 10 10 10
4638, 5 5 5 5 5
4639, 9 9 9 9 9
4646, 10 10 10 10 10
4650, 10 10 10 10 10
4656, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
4657, 10 10 10 10 10
4658, 9 9 9 9 9
4674, 9 9 9 9 9
4679, 10 10 10 10 10
4687, 10 10 10 10 10
4690, 9 9 9 9 9
4691, 10 10 10 10 10
4695, 9 9 9 9 9
4698, 9 9 9 9 9
4699, 8 8 8 8 8
4703, 9 9 9 9 9
4704, 2 2 2 2 2
4709, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
4726, 8 8 8 8 8
4729, 1 1 1 1 1
4731, 3 3 3 3 3
4736, 9 8 8 8 8
4741, 10 10 10 10 10
4756, 8 8 8 8 8
4758, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
4760, 10 10 10 10 10
4761, 8 8 8 8 8
4763, 9 9 9 9 9
4764, 10 10 10 10 10
4773, 10 10 10 10 10
4774, 10 10 9 9 9
4777, 10 10 10 10 10
4784, 10 10 10 10 10
4785, 10 10 10 10 10
4789, 10 10 10 10 10
4799, 1 1 1 1 1
4801, 1.000000e+01 1.000000e+01 10 10 10
4804, 10 10 10 10 10
4805, 10 10 10 10 10
4811, 10 10 10 10 10
4816, 7 7 7 7 7
4819, 9 9 9 9 9
4821, 1 1 1 1 1
4824, 10 10 10 10 10
4828, 10 10 10 10 10
4829, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
4832, 1.000000e+01 10 10 10 10
4835, 10 10 10 10 10
4838, 9 9 9 9 9
4851, 8 8 8 8 8
4853, 10 10 10 10 10
4863, 4 4 4 4 4
4865, 8 8 8 8 8
4866, 10 10 10 10 10
4871, 6 6 6 6 6
4877, 8 8 8 8 8
4881, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
4883, 10 10 10 10 10
4886, 10 10 10 10 10
4887, 6 6 6 6 6
4888, 6 6 6 6 6
4889, 10 10 10 10 10
4892, 8 8 8 8 8
4893, 9 9 9 9 9
4894, 0 0 0 0 0
4897, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
4900, 10 10 10 10 10
4907, 10 10 10 10 10
4910, 10 10 10 10 10
4919, 10 10 10 10 10
4926, 10 10 10 10 10
4933, 9 9 9 9 9
4944, 9 9 9 9 9
4946, 6 6 6 6 6
4947, 10 10 10 10 10
4949, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
4953, 10 10 10 10 10
4954, 7 7 7 7 7
4960, 10 10 1.000000e+01 1.000000e+01 1.000000e+01
4962, 5 5 5 5 5
4967, 8 8 8 8 8
4976, 10 10 10 10 10
4977, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
4979, 10 1.000000e+01 7.000000e+00 7.000000e+00 7.000000e+00
4980, 10 10 10 10 10
4983, 8 8 8 8 8
4987, 10 10 10 10 10
4989, 10 10 10 10 10
4990, 6 6 6 6 6
4993, 6 6 6 6 6
4995, 4 4 4 4 4
5000, 10 10 10 10 10
5001, 9 9 9 9 9
5005, 1.000000e+01 10 10 10 10
5009, 4 4 4 4 4
5012, 9 9 9 9 9
5013, 10 10 10 10 10
5024, 8 8 8 8 8
5026, 1 1 1 1 1
5028, 10 10 10 10 10
5032, 8 8 8 8 8
5037, 10 10 10 10 10
5038, 10 10 10 10 10
5041, 10 10 10 10 10
5047, 8 8 8 8 8
5050, 10 10 10 10 10
5051, 2 2 2 2 2
5053, 10 10 10 10 10
5055, 10 10 10 10 10
5056, 10 10 10 10 10
5058, 8 8 8 8 8
5071, 10 10 10 10 10
5075, 8 8 8 8 8
5078, 10 10 10 10 10
5079, 10 10 10 10 10
5080, 3 3 3 3 3
5081, 7 7 7 7 7
5083, 10 10 10 10 10
5086, 9 9 9 9 9
5087, 7 7 7 7 7
5088, 9 9 9 9 9
5092, 9 9 9 9 9
5093, 6 6 6 6 6
5098, 10 10 10 10 10
5106, 9 9 9 9 9
5108, 9 9 9 9 9
5109, 10 10 10 10 10
5110, 8 8 8 8 8
5112, 5 5 5 5 5
5113, 8 8 8 8 8
5114, 10 10 10 10 10
5120, 10 10 10 10 10
5126, 4 4 4 4 4
5131, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5133, 10 10 10 10 10
5135, 9 9 9 9 9
5138, 6 6 6 6 6
5140, 10 10 10 10 10
5143, 10 10 10 10 10
5159, 5 5 5 5 5
5160, 5 5 5 5 5
5165, 4 4 4 4 4
5168, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5171, 10 10 10 10 10
5173, 10 10 10 10 10
5174, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5182, 1.000000e+01 10 10 10 10
5185, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5187, 4 4 4 4 4
5192, 9 9 9 9 9
5196, 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00
5197, 6 6 6 6 6
5199, 10 10 10 10 10
5204, 9 9 9 9 9
5211, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5212, 1 1 1 1 1
5213, 8 8 8 8 8
5215, 6 4.774852e+00 4.774852e+00 4.774852e+00 4.774852e+00
5216, 10 10 10 10 10
5217, 10 10 10 10 10
5218, 9 9 9 9 9
5226, 8 8 8 8 8
5229, 10 10 10 0 0
5235, 10 10 10 10 10
5242, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
5243, 10 10 10 10 10
5245, 10 10 10 10 10
5247, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5249, 8 8 8 8 8
5250, 10 10 10 10 10
5264, 3 3 3 3 3
5266, 10 10 10 10 10
5269, 7 7 7 7 7
5274, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
5278, 9 9 9 9 9
5280, 10 10 10 10 10
5281, 10 10 10 10 10
5282, 9 9 9 9 9
5285, 8 8 8 8 8
5286, 10 10 10 10 10
5290, 6 6 6 6 6
5294, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
5297, 10 10 10 10 10
5299, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5301, 10 10 10 10 10
5302, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5304, 10 10 10 10 10
5308, 10 10 10 10 10
5312, 10 10 10 10 10
5315, 9 9 9 9 9
5320, 10 10 10 10 10
5330, 10 10 10 10 10
5335, 9 9 9 9 9
5341, 7 7 7 7 7
5344, 8 8 8 8 8
5351, 8 8 8 8 8
5358, 8 8 8 8 8
5365, 10 10 10 10 10
5373, 10 10 10 10 10
5376, 10 10 10 10 10
5377, 10 10 10 10 10
5385, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5391, 8 8 8 8 8
5392, 1 1 1 1 1
5393, 9 9 9 9 9
5397, 8 8 8 8 8
5401, 8 8 8 8 8
5402, 8 8 8 8 8
5404, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5405, 9 9 9 9 9
5409, 7 7 7 7 7
5415, 9 9 9 9 9
5417, 10 10 10 10 10
5428, 8 8 8 8 8
5430, 8 8 8 8 8
5434, 8 8 8 8 8
5435, 10 10 10 10 10
5447, 9 9 9 9 9
5448, 8 8 8 8 8
5453, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
5458, 6 6 6 6 6
5465, 10 10 10 10 10
5468, 9 9 9 9 9
5483, 10 10 10 10 10
5484, 10 10 10 10 10
5487, 6 6 6 6 6
5493, 9 9 9 9 9
5495, 9 9 9 9 9
5498, 10 10 10 10 10
5503, 9 9 9 9 9
5504, 10 10 10 9 9
5507, 8 8 8 8 8
5517, 5 5 5 5 5
5524, 10 10 10 10 10
5525, 10 10 10 10 10
5526, 10 10 10 10 10
5528, 9 9 9 9 9
5530, 9 9 9 9 9
5534, 10 10 10 10 10
5535, 9 9 9 9 9
5543, 6 6 6 6 6
5544, 10 10 10 10 10
5545, 10 10 10 10 10
5546, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5550, 1.000000e+01 10 10 10 10
5552, 10 10 10 10 10
5554, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
5556, 10 10 10 10 10
5559, 1.000000e+01 9.000000e+00 8 7.333333e+00 7.333333e+00
5562, 1.000000e+01 10 10 10 10
5563, 7 7 7 7 7
5565, 8 8 8 8 8
5566, 6 6 6 6 6
5568, 9 9 9 9 9
5569, 10 10 10 10 10
5575, 10 10 10 10 10
5576, 8 8 8 8 8
5577, 9 9 9 9 9
5580, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5584, 1.000000e+01 1.000000e+01 1.000000e+01 10 10
5585, 4 4 4 4 4
5587, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5588, 10 10 10 10 10
5593, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
5597, 10 10 10 10 10
5598, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5601, 9 9 9 9 9
5608, 10 10 10 10 10
5610, 10 10 10 10 10
5611, 10 10 10 10 10
5614, 8 8 8 8 8
5615, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5618, 10 10 10 10 10
5621, 1 1 1 1 1
5630, 4 4 4 4 4
5635, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 10
5637, 10 10 10 10 10
5644, 1.000000e+01 10 10 10 10
5648, 5 5 5 5 5
5654, 10 10 10 10 10
5659, 10 10 10 10 10
5672, 10 10 10 10 10
5673, 9 9 9 9 9
5675, 9 9 9 9 9
5680, 9 9 9 9 9
5681, 6 6 6 6 6
5689, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5691, 3 3 3 3 3
5696, 10 10 10 10 10
5700, 9 9 9 9 9
5702, 9 9 9 9 9
5703, 10 10 10 10 10
5709, 8 8 8 8 8
5719, 9 9 9 9 9
5720, 8 8 8 8 8
5724, 8 8 8 8 8
5725, 8 8 8 8 8
5731, 10 10 10 10 10
5732, 9 9 9 9 9
5734, 7 7 7 7 7
5736, 10 10 10 10 10
5739, 9 9 9 9 9
5741, 8 8 8 8 8
5745, 10 10 10 10 10
5749, 10 10 10 10 10
5750, 6.045549e+00 6.045549e+00 5 5 5
5758, 10 10 10 10 10
5763, 10 10 10 10 10
5772, 3 3 3 3 3
5773, 8 8 8 8 8
5778, 1 1 1 1 1
5783, 10 10 10 10 10
5785, 10 10 10 10 10
5787, 10 10 10 10 10
5790, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5793, 10 10 10 10 10
5797, 10 10 10 10 10
5807, 10 10 10 10 10
5811, 10 10 10 10 10
5813, 10 10 10 10 10
5817, 10 10 10 10 10
5820, 10 10 10 10 10
5822, 6 6 6 6 6
5824, 8 8 8 8 8
5827, 9 9 9 9 9
5828, 10 10 10 10 10
5831, 9 9 9 9 9
5837, 7.000000e+00 7.000000e+00 7 7 7
5848, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
5854, 10 10 10 10 10
5855, 9 9 9 9 9
5857, 10 10 10 10 10
5858, 7.000000e+00 7.000000e+00 7 7 7
5860, 6 6 6 6 6
5862, 10 10 10 10 10
5866, 8 8 8 8 8
5878, 9 9 9 9 9
5880, 6 6 6 6 6
5885, 5 5 5 5 5
5889, 9 9 9 9 9
5900, 10 10 10 10 10
5906, 8 8 8 8 8
5913, 10 10 10 10 10
5918, 9 9 9 9 9
5921, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5927, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5930, 8 8 8 8 8
5931, 10 10 10 10 10
5936, 1.000000e+01 10 10 10 10
5939, 8 8 8 8 8
5941, 7 7 7 7 7
5942, 10 10 10 10 10
5946, 10 10 10 10 10
5947, 9 9 9 9 9
5948, 7.000000e+00 7 7 7 7
5951, 9 9 9 9 9
5953, 10 10 10 10 10
5956, 8 8 8 8 8
5957, 8 8 8 8 8
5959, 10 10 10 10 10
5968, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
5977, 10 10 10 10 10
5978, 8 8 8 8 8
5981, 1 1 1 1 1
5991, 7 7 7 7 7
5992, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
5993, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
6000, 10 10 10 10 10
6002, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
6007, 6 6 6 6 6
6009, 10 10 10 10 10
6012, 9 9 9 9 9
6019, 10 10 10 10 10
6023, 5 5 5 5 5
6026, 10 10 10 9 8
6030, 5 5 5 5 5
6031, 5 5 5 5 5
6032, 10 10 10 10 10
6039, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
6043, 3 3 3 3 3
6045, 9 9 9 9 9
6046, 10 10 10 10 10
6047, 10 10 10 10 10
6048, 10 10 10 10 10
6060, 9 9 9 9 9
6065, 10 10 10 10 10
6067, 10 10 10 10 10
6075, 8 8 8 8 8
6076, 10 10 10 10 10
6078, 10 10 10 10 10
6080, 6 6 6 6 6
6088, 9 9 9 9 9
6094, 8 8 8 8 8
6099, 6 6 6 6 6
6100, 10 10 10 9.000000e+00 9.000000e+00
6102, 2 2 2 2 2
6105, 10 10 10 10 10
6106, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
6107, 10 10 10 10 10
6111, 10 9.697831e+00 9.697831e+00 9.697831e+00 9.697831e+00
6119, 6 6 6 6 6
6120, 10 10 10 10 10
6126, 10 10 10 10 10
6129, 9 9 9 9 9
6133, 1.000000e+01 10 10 10 10
6140, 10 10 10 10 10
6143, 8 8 8 8 8
